objno_deep2,z_pred
14006168,0.9332238637874632
13063594,0.8138365533329195
13033927,0.7336339885722237
11050699,0.8195262449303038
11052102,0.5743972702893606
13012401,1.1290394560461383
11026682,0.5474144992055507
14100307,0.5336015695402392
11031998,0.915176608477375
13019070,0.767247466768653
14016819,0.4918253258686348
14017053,0.9940683610992546
13055236,0.6547045771511134
13019090,1.0656068468772033
12024189,0.24574792401465348
12007868,0.35304570063869
14022599,0.7853177918591259
13050489,0.6823397470485664
13025471,0.4156741013373166
14007118,0.32705390168171206
13003096,0.42121957106687
12016968,0.45228110856766573
12008562,0.8249182989750741
12012205,0.9196757560998167
12024956,0.7661070484258249
12011463,0.7273222981466705
13043396,0.7264458486262952
13033209,1.216063784602329
14033011,0.6430708946427512
11034314,0.7661070484258249
14006783,0.5942578377407933
13040217,1.1748816416238828
11027767,0.7661070484258249
13003731,1.1561490640784424
13019463,0.6894923214092289
12016659,1.0606092356102124
11046444,1.0406646643448472
13026561,0.5844112326272087
12008005,0.9180418298494868
13063584,0.1799642813683826
11030927,0.852577487808479
13012099,0.463194338352049
11044540,0.49583406007100495
14028101,0.587383978465702
13012362,0.7999912910275121
11026038,0.9579321101074694
11051146,0.6776730357307597
11052435,0.5471226033950652
13064457,0.6402374191181641
12028801,1.0116403255844393
13003362,0.47810918553357773
12024822,0.3998009614190806
11013240,1.128447432417928
12020928,0.6285851181589829
14016435,0.943592497044837
13058168,0.7661070484258249
13049357,0.6795096607629847
11007845,0.29925151298514263
13012347,0.708743375464226
12007512,0.7088723350391367
11032123,0.5525435010053033
11025663,0.8814188982275954
13058748,0.5367875166065568
14100108,0.6182622909631817
11027927,0.5925073028807304
12027520,0.8475447846731178
13043501,0.45508066048258033
12025220,0.7661070484258249
11047092,0.5411137514203962
13027485,0.6963864927501827
13012000,1.1114865248707897
11028086,0.9300498378175871
12020913,0.7661070484258249
11052466,0.964137925558165
12016880,0.9450119498357548
12101293,0.7661070484258249
13043507,0.8979822344411601
13036564,0.9153061471605468
12027454,0.39169015873491514
11051934,0.5480932109210896
13042715,0.254575109798647
14033660,1.051256069603109
13057521,0.9735570323006797
12025039,0.954915084015111
11040763,1.1096564548326897
12008464,1.1593966943241054
13025833,0.8258311790132201
12011955,0.662993220834332
13027427,1.0743243428986697
13027281,0.902399639503386
13056628,0.6430512829952012
11052576,0.4873449856047705
12020425,0.34651918189750597
11100374,0.7543907204996299
11037816,0.7642337953785312
12023914,0.9392676087151235
13051183,0.96019186906853
13058297,1.0108285483067998
11052294,1.0322132979210388
13033104,0.7793481408197461
